sample_id,showcase_index,severity,category,mask_source,method,manual_sam_iou,manual_sam_dice,sam_ratio,selected_from,guard_score,seed_output_variance,mask_ratio,mask_outside_max_abs,mask_outside_mean_abs,original_mask_outside_max_abs,original_mask_outside_mean_abs,boundary_color_l1,boundary_edge_l1,inner_color_l1,color_mean_delta,color_std_delta,sharpness_gain,input_sharpness,output_sharpness
showcase_14_322_73_TZHSTHMYHM_2_108_16_1_Kitchen_114.151702_22.278596_198.2771_116.042403,14,medium,Kitchen,SAM_LoRA_cpu,B0_identity,0.7345450252833614,0.8469598823626542,0.490737037037037,B0_identity,0.03583603604279686,0.0,0.490737037037037,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3680317401885986,1.3680317401885986
showcase_14_322_73_TZHSTHMYHM_2_108_16_1_Kitchen_114.151702_22.278596_198.2771_116.042403,14,medium,Kitchen,SAM_LoRA_cpu,B1_deterministic,0.7345450252833614,0.8469598823626542,0.490737037037037,B0_identity,0.03769056007892424,0.0,0.490737037037037,0,0.0,30,0.08071214027534346,1.8416860103607178,1.3478989601135254,3.462456703186035,0.008183796890079975,1.0091041326522827,0.5006967782974243,1.3680317401885986,1.868728518486023
showcase_14_322_73_TZHSTHMYHM_2_108_16_1_Kitchen_114.151702_22.278596_198.2771_116.042403,14,medium,Kitchen,SAM_LoRA_cpu,G_lite_stochastic_proxy,0.7345450252833614,0.8469598823626542,0.490737037037037,B0_identity,0.040136903666495624,1.3037632703781128,0.490737037037037,0,0.0,17,0.05148972653936254,1.1748902797698975,0.8752379417419434,2.6986539363861084,0.4424336850643158,0.6393671035766602,1.3237195014953613,1.3680317401885986,2.69175124168396
showcase_14_322_73_TZHSTHMYHM_2_108_16_1_Kitchen_114.151702_22.278596_198.2771_116.042403,14,medium,Kitchen,SAM_LoRA_cpu,Ours_guard_selected,0.7345450252833614,0.8469598823626542,0.490737037037037,B0_identity,0.03583603604279686,0.0,0.490737037037037,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3680317401885986,1.3680317401885986
showcase_15_666_87_TZSNTHIAHM_1_24_25_D_LivingDining_114.153352_22.279546_181.8143_27.165863,15,medium,other,SAM_LoRA_cpu,B0_identity,0.980071204364954,0.9899353136437143,0.4101666666666667,B1_deterministic,0.03583603604279686,0.0,0.4101666666666667,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3757164478302,2.3757164478302
showcase_15_666_87_TZSNTHIAHM_1_24_25_D_LivingDining_114.153352_22.279546_181.8143_27.165863,15,medium,other,SAM_LoRA_cpu,B1_deterministic,0.980071204364954,0.9899353136437143,0.4101666666666667,B1_deterministic,0.02670997206908815,0.0,0.4101666666666667,0,0.0,40,0.036187246868230195,4.289010047912598,3.607323169708252,10.162736892700195,0.0567525215446949,2.142378568649292,1.2359793186187744,2.3757164478302,3.6116957664489746
showcase_15_666_87_TZSNTHIAHM_1_24_25_D_LivingDining_114.153352_22.279546_181.8143_27.165863,15,medium,other,SAM_LoRA_cpu,G_lite_stochastic_proxy,0.980071204364954,0.9899353136437143,0.4101666666666667,B1_deterministic,0.03107394114879087,1.3116090297698975,0.4101666666666667,0,0.0,22,0.020128445295629998,2.3856775760650635,1.9815038442611694,6.043401718139648,0.4974111020565033,1.1446539163589478,1.5179529190063477,2.3757164478302,3.893669366836548
showcase_15_666_87_TZSNTHIAHM_1_24_25_D_LivingDining_114.153352_22.279546_181.8143_27.165863,15,medium,other,SAM_LoRA_cpu,Ours_guard_selected,0.980071204364954,0.9899353136437143,0.4101666666666667,B1_deterministic,0.02670997206908815,0.0,0.4101666666666667,0,0.0,40,0.036187246868230195,4.289010047912598,3.607323169708252,10.162736892700195,0.0567525215446949,2.142378568649292,1.2359793186187744,2.3757164478302,3.6116957664489746
showcase_16_1537_93_TZTNIHIYHM_1_39_44_F_Bed_2_114.149404_22.281903_256.0967_32.133977,16,small,Bed,SAM_LoRA_cpu,B0_identity,0.929680472974111,0.9635589787994748,0.3658543209876543,B0_identity,0.03583603604279686,0.0,0.3658543209876543,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.583774566650391,4.583774566650391
showcase_16_1537_93_TZTNIHIYHM_1_39_44_F_Bed_2_114.149404_22.281903_256.0967_32.133977,16,small,Bed,SAM_LoRA_cpu,B1_deterministic,0.929680472974111,0.9635589787994748,0.3658543209876543,B0_identity,0.06461578377425872,0.0,0.3658543209876543,0,0.0,47,0.03705124161731476,3.7949488162994385,3.513721227645874,9.033906936645508,0.15921275317668915,5.174704074859619,2.831605911254883,4.583774566650391,7.415380477905273
showcase_16_1537_93_TZTNIHIYHM_1_39_44_F_Bed_2_114.149404_22.281903_256.0967_32.133977,16,small,Bed,SAM_LoRA_cpu,G_lite_stochastic_proxy,0.929680472974111,0.9635589787994748,0.3658543209876543,B0_identity,0.048866749662123926,1.3111802339553833,0.3658543209876543,0,0.0,26,0.02110807839716958,2.1619808673858643,1.9783318042755127,5.5668134689331055,0.5612055659294128,2.7142841815948486,2.2506861686706543,4.583774566650391,6.834460735321045
showcase_16_1537_93_TZTNIHIYHM_1_39_44_F_Bed_2_114.149404_22.281903_256.0967_32.133977,16,small,Bed,SAM_LoRA_cpu,Ours_guard_selected,0.929680472974111,0.9635589787994748,0.3658543209876543,B0_identity,0.03583603604279686,0.0,0.3658543209876543,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.583774566650391,4.583774566650391
showcase_17_637_3_OSRJURUXRU_1_31_20_D_MBed_114.151034_22.279006_200.6628_25.908724,17,small,MBed,SAM_LoRA_cpu,B0_identity,0.868006878265207,0.9293401307722308,0.37496172839506176,B0_identity,0.03583603604279686,0.0,0.37496172839506176,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3253612518310547,3.3253612518310547
showcase_17_637_3_OSRJURUXRU_1_31_20_D_MBed_114.151034_22.279006_200.6628_25.908724,17,small,MBed,SAM_LoRA_cpu,B1_deterministic,0.868006878265207,0.9293401307722308,0.37496172839506176,B0_identity,0.04643365744001707,0.0,0.37496172839506176,0,0.0,35,0.02579265928078149,1.9074398279190063,1.8381295204162598,7.947000980377197,0.0355072021484375,3.3410580158233643,2.0032224655151367,3.3253612518310547,5.328583717346191
showcase_17_637_3_OSRJURUXRU_1_31_20_D_MBed_114.151034_22.279006_200.6628_25.908724,17,small,MBed,SAM_LoRA_cpu,G_lite_stochastic_proxy,0.868006878265207,0.9293401307722308,0.37496172839506176,B0_identity,0.04048572270214895,1.3099925518035889,0.37496172839506176,0,0.0,21,0.015514440926415698,1.1473366022109985,1.0745294094085693,4.839198589324951,0.4902597963809967,1.7781339883804321,1.724219799041748,3.3253612518310547,5.049581050872803
showcase_17_637_3_OSRJURUXRU_1_31_20_D_MBed_114.151034_22.279006_200.6628_25.908724,17,small,MBed,SAM_LoRA_cpu,Ours_guard_selected,0.868006878265207,0.9293401307722308,0.37496172839506176,B0_identity,0.03583603604279686,0.0,0.37496172839506176,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3253612518310547,3.3253612518310547
showcase_18_322_89_TZTMTHMJMM_1_25_19_D_Bed_1_114.145024_22.281708_213.4978_152.773372,18,small,Bed,SAM_LoRA_cpu,B0_identity,1.0,1.0,0.0,B0_identity,0.03583603604279686,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.209617614746094,11.209617614746094
showcase_18_322_89_TZTMTHMJMM_1_25_19_D_Bed_1_114.145024_22.281708_213.4978_152.773372,18,small,Bed,SAM_LoRA_cpu,B1_deterministic,1.0,1.0,0.0,B0_identity,0.03583603604279686,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.209617614746094,11.209617614746094
showcase_18_322_89_TZTMTHMJMM_1_25_19_D_Bed_1_114.145024_22.281708_213.4978_152.773372,18,small,Bed,SAM_LoRA_cpu,G_lite_stochastic_proxy,1.0,1.0,0.0,B0_identity,0.03583603604279686,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.209617614746094,11.209617614746094
showcase_18_322_89_TZTMTHMJMM_1_25_19_D_Bed_1_114.145024_22.281708_213.4978_152.773372,18,small,Bed,SAM_LoRA_cpu,Ours_guard_selected,1.0,1.0,0.0,B0_identity,0.03583603604279686,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.209617614746094,11.209617614746094
showcase_19_112_49_SSPPWDPXPS_1_3_17_A_Bed_1_114.13391_22.285112_86.4546_56.279381,19,small,Bed,SAM_LoRA_cpu,B0_identity,1.0,1.0,0.0,B0_identity,0.03583603604279686,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.132356643676758,7.132356643676758
showcase_19_112_49_SSPPWDPXPS_1_3_17_A_Bed_1_114.13391_22.285112_86.4546_56.279381,19,small,Bed,SAM_LoRA_cpu,B1_deterministic,1.0,1.0,0.0,B0_identity,0.03583603604279686,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.132356643676758,7.132356643676758
showcase_19_112_49_SSPPWDPXPS_1_3_17_A_Bed_1_114.13391_22.285112_86.4546_56.279381,19,small,Bed,SAM_LoRA_cpu,G_lite_stochastic_proxy,1.0,1.0,0.0,B0_identity,0.03583603604279686,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.132356643676758,7.132356643676758
showcase_19_112_49_SSPPWDPXPS_1_3_17_A_Bed_1_114.13391_22.285112_86.4546_56.279381,19,small,Bed,SAM_LoRA_cpu,Ours_guard_selected,1.0,1.0,0.0,B0_identity,0.03583603604279686,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.132356643676758,7.132356643676758
showcase_20_11_46_SSPPWBPXPS_1_1_22_A_Bed_1_114.133187_22.284774_101.8261_106.039006,20,small,Bed,SAM_LoRA_cpu,B0_identity,1.0,1.0,0.0,B0_identity,0.03583603604279686,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1938066482543945,7.1938066482543945
showcase_20_11_46_SSPPWBPXPS_1_1_22_A_Bed_1_114.133187_22.284774_101.8261_106.039006,20,small,Bed,SAM_LoRA_cpu,B1_deterministic,1.0,1.0,0.0,B0_identity,0.03583603604279686,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1938066482543945,7.1938066482543945
showcase_20_11_46_SSPPWBPXPS_1_1_22_A_Bed_1_114.133187_22.284774_101.8261_106.039006,20,small,Bed,SAM_LoRA_cpu,G_lite_stochastic_proxy,1.0,1.0,0.0,B0_identity,0.03583603604279686,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1938066482543945,7.1938066482543945
showcase_20_11_46_SSPPWBPXPS_1_1_22_A_Bed_1_114.133187_22.284774_101.8261_106.039006,20,small,Bed,SAM_LoRA_cpu,Ours_guard_selected,1.0,1.0,0.0,B0_identity,0.03583603604279686,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1938066482543945,7.1938066482543945
showcase_21_134_15_SKEYPPEAPE_1_5_32_A_MBed_114.148373_22.280541_240.3548_26.831315,21,small,MBed,SAM_LoRA_cpu,B0_identity,0.9923625039338272,0.9961666132287207,0.2611283950617284,B0_identity,0.03583603604279686,0.0,0.2611283950617284,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5112810134887695,4.5112810134887695
showcase_21_134_15_SKEYPPEAPE_1_5_32_A_MBed_114.148373_22.280541_240.3548_26.831315,21,small,MBed,SAM_LoRA_cpu,B1_deterministic,0.9923625039338272,0.9961666132287207,0.2611283950617284,B0_identity,0.05042617660790352,0.0,0.2611283950617284,0,0.0,35,0.03238895034024745,5.64154052734375,3.578352928161621,5.589631080627441,0.011563618667423725,2.3700129985809326,2.5160470008850098,4.5112810134887695,7.027328014373779
showcase_21_134_15_SKEYPPEAPE_1_5_32_A_MBed_114.148373_22.280541_240.3548_26.831315,21,small,MBed,SAM_LoRA_cpu,G_lite_stochastic_proxy,0.9923625039338272,0.9961666132287207,0.2611283950617284,B0_identity,0.04242878679333383,1.3109411001205444,0.2611283950617284,0,0.0,20,0.01795252242046319,3.126988649368286,2.018624782562256,3.5932435989379883,0.4883829653263092,1.31204092502594,1.799851894378662,4.5112810134887695,6.311132907867432
showcase_21_134_15_SKEYPPEAPE_1_5_32_A_MBed_114.148373_22.280541_240.3548_26.831315,21,small,MBed,SAM_LoRA_cpu,Ours_guard_selected,0.9923625039338272,0.9961666132287207,0.2611283950617284,B0_identity,0.03583603604279686,0.0,0.2611283950617284,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5112810134887695,4.5112810134887695
showcase_22_40_44_SSPPWBPEPK_1_2_17_A_MBed_114.152675_22.280637_116.9946_30.090764,22,small,MBed,SAM_LoRA_cpu,B0_identity,0.0,0.0,0.009976543209876542,B0_identity,0.03583603604279686,0.0,0.009976543209876542,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5755712985992432,1.5755712985992432
showcase_22_40_44_SSPPWBPEPK_1_2_17_A_MBed_114.152675_22.280637_116.9946_30.090764,22,small,MBed,SAM_LoRA_cpu,B1_deterministic,0.0,0.0,0.009976543209876542,B0_identity,0.047658872073412344,0.0,0.009976543209876542,0,0.0,11,0.0008388212109535585,0.3028665781021118,0.28291377425193787,0.6792939305305481,0.0569203682243824,1.1011499166488647,0.47549986839294434,1.5755712985992432,2.0510711669921875
showcase_22_40_44_SSPPWBPEPK_1_2_17_A_MBed_114.152675_22.280637_116.9946_30.090764,22,small,MBed,SAM_LoRA_cpu,G_lite_stochastic_proxy,0.0,0.0,0.009976543209876542,B0_identity,0.0442330311687488,1.2484272718429565,0.009976543209876542,0,0.0,7,0.0010574634096461113,0.3818100094795227,0.35842904448509216,1.535913109779358,0.4105122983455658,0.8722125887870789,1.0420012474060059,1.5755712985992432,2.617572546005249
showcase_22_40_44_SSPPWBPEPK_1_2_17_A_MBed_114.152675_22.280637_116.9946_30.090764,22,small,MBed,SAM_LoRA_cpu,Ours_guard_selected,0.0,0.0,0.009976543209876542,B0_identity,0.03583603604279686,0.0,0.009976543209876542,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5755712985992432,1.5755712985992432
showcase_23_203_13_SKEBGPEXPE_1_8_1_B_Living_114.148057_22.281298_157.79_9.094576,23,small,Living,SAM_LoRA_cpu,B0_identity,0.5397940074906367,0.7011249619945272,0.2504148148148148,B0_identity,0.03583603604279686,0.0,0.2504148148148148,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.198428630828857,6.198428630828857
showcase_23_203_13_SKEBGPEXPE_1_8_1_B_Living_114.148057_22.281298_157.79_9.094576,23,small,Living,SAM_LoRA_cpu,B1_deterministic,0.5397940074906367,0.7011249619945272,0.2504148148148148,B0_identity,0.055722593775097855,0.0,0.2504148148148148,0,0.0,57,0.06647956729977403,3.180772304534912,2.8246805667877197,11.014908790588379,0.0491943359375,5.129479885101318,4.290757656097412,6.198428630828857,10.48918628692627
showcase_23_203_13_SKEBGPEXPE_1_8_1_B_Living_114.148057_22.281298_157.79_9.094576,23,small,Living,SAM_LoRA_cpu,G_lite_stochastic_proxy,0.5397940074906367,0.7011249619945272,0.2504148148148148,B0_identity,0.043729867089017056,1.2978665828704834,0.2504148148148148,0,0.0,32,0.03843552428448766,1.8389809131622314,1.6110546588897705,6.566586017608643,0.4747823178768158,2.691051483154297,2.727785587310791,6.198428630828857,8.926214218139648
showcase_23_203_13_SKEBGPEXPE_1_8_1_B_Living_114.148057_22.281298_157.79_9.094576,23,small,Living,SAM_LoRA_cpu,Ours_guard_selected,0.5397940074906367,0.7011249619945272,0.2504148148148148,B0_identity,0.03583603604279686,0.0,0.2504148148148148,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.198428630828857,6.198428630828857
