sample_id,split,method,mask_delta_px,jpeg_quality,scale,seed,selected_from,guard_score,mask_ratio,masked_psnr,masked_ssim,masked_lpips,masked_l1,mask_outside_max_abs,mask_outside_mean_abs,original_mask_outside_max_abs,original_mask_outside_mean_abs,boundary_color_l1,boundary_edge_l1,inner_color_l1,color_mean_delta,color_std_delta,sharpness_gain
proxy_000_111_10_SKADBPYRPE_3_23_25_A_Bed_1_114.149293_22.282738_144.3117_124.207392,val,Ours_guard_selected,7,60,1.25,2,B0_identity,0.03583603604279686,0.05718994140625,44.73313343428349,0.9831446777006636,nan,0.9464603066444397,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proxy_000_111_10_SKADBPYRPE_3_23_25_A_Bed_1_114.149293_22.282738_144.3117_124.207392,val,Ours_guard_selected,7,80,0.75,0,B0_identity,0.03583603604279686,0.05718994140625,48.18091720288155,0.9928665256587449,nan,0.6128602027893066,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proxy_000_111_10_SKADBPYRPE_3_23_25_A_Bed_1_114.149293_22.282738_144.3117_124.207392,val,Ours_guard_selected,7,80,0.75,1,B0_identity,0.03583603604279686,0.05718994140625,48.18091720288155,0.9928665256587449,nan,0.6128602027893066,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proxy_000_111_10_SKADBPYRPE_3_23_25_A_Bed_1_114.149293_22.282738_144.3117_124.207392,val,Ours_guard_selected,7,80,0.75,2,B0_identity,0.03583603604279686,0.05718994140625,48.18091720288155,0.9928665256587449,nan,0.6128602027893066,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proxy_000_111_10_SKADBPYRPE_3_23_25_A_Bed_1_114.149293_22.282738_144.3117_124.207392,val,Ours_guard_selected,7,80,1.25,0,B0_identity,0.03583603604279686,0.05718994140625,48.23359297781777,0.9929836573953239,nan,0.6052116751670837,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proxy_000_111_10_SKADBPYRPE_3_23_25_A_Bed_1_114.149293_22.282738_144.3117_124.207392,val,Ours_guard_selected,7,80,1.25,1,B0_identity,0.03583603604279686,0.05718994140625,48.23359297781777,0.9929836573953239,nan,0.6052116751670837,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proxy_000_111_10_SKADBPYRPE_3_23_25_A_Bed_1_114.149293_22.282738_144.3117_124.207392,val,Ours_guard_selected,7,80,1.25,2,B0_identity,0.03583603604279686,0.05718994140625,48.23359297781777,0.9929836573953239,nan,0.6052116751670837,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proxy_004_883_77_TZHXTHIVHM_1_29_5_D_Living_114.15281_22.279443_120.8576_27.540763,val,Ours_guard_selected,-7,60,0.75,0,B0_identity,0.03583603604279686,0.00653076171875,25.272129730354354,0.9643545352511633,nan,12.963396072387695,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proxy_004_883_77_TZHXTHIVHM_1_29_5_D_Living_114.15281_22.279443_120.8576_27.540763,val,Ours_guard_selected,-7,60,0.75,1,B0_identity,0.03583603604279686,0.00653076171875,25.272129730354354,0.9643545352511633,nan,12.963396072387695,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proxy_004_883_77_TZHXTHIVHM_1_29_5_D_Living_114.15281_22.279443_120.8576_27.540763,val,Ours_guard_selected,-7,60,0.75,2,B0_identity,0.03583603604279686,0.00653076171875,25.272129730354354,0.9643545352511633,nan,12.963396072387695,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proxy_004_883_77_TZHXTHIVHM_1_29_5_D_Living_114.15281_22.279443_120.8576_27.540763,val,Ours_guard_selected,-7,60,1.25,0,B0_identity,0.03583603604279686,0.00653076171875,25.272129730354354,0.9643545352511633,nan,12.963396072387695,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proxy_004_883_77_TZHXTHIVHM_1_29_5_D_Living_114.15281_22.279443_120.8576_27.540763,val,Ours_guard_selected,-7,60,1.25,1,B0_identity,0.03583603604279686,0.00653076171875,25.272129730354354,0.9643545352511633,nan,12.963396072387695,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
