allowed_outside_max_abs,allowed_outside_mean_abs,boundary_color_lab_l1,boundary_edge_l1,category,degradation,final_route,manual_sam_iou,mask_ratio,mask_source,masked_lpips,masked_lpips_median,masked_psnr,masked_psnr_median,masked_ssim,masked_ssim_median,method,n,reference_coverage,reference_inlier_ratio,reference_reliable,row_type,runtime_sec,sam_mask_ratio,sample_id,severity,showcase_index,split,win_rate_vs_identity
0,0.0,0.49102264642715454,5.519557952880859,,repeat_missing,,,0.1259167729591837,,0.4962577819824219,,19.658914353644114,,0.2672608572436359,,R1_NAFNet,,,,,sample,0.0348,,v2_0008_508_76_TZHXTHISHM_1_102_1_C_Living_114.152661_22.279519_109.49_27.540255_repeat_missing,medium,,val,
0,0.0,0.0,11.509195327758789,,repeat_missing,,,0.1259167729591837,,0.1066778153181076,,22.68055815795137,,0.6761062068339118,,R2_LaMa,,,,,sample,0.1318,,v2_0008_508_76_TZHXTHISHM_1_102_1_C_Living_114.152661_22.279519_109.49_27.540255_repeat_missing,medium,,val,
0,0.0,0.0,0.0,,blur_downsample,,,0.4379783163265306,,0.5983988046646118,,22.40028915284691,,0.46158416683998704,,Identity,,,,,sample,0,,v2_0009_328_84_TZSHZHMRHM_1_11_9_C_Kitchen_114.150158_22.280246_167.6116_118.38845_blur_downsample,large,,train,
0,0.0,1.1194690465927124,14.063661575317383,,blur_downsample,,,0.4379783163265306,,0.5253210067749023,,22.716746292214612,,0.48420265719852085,,B1_unsharp_weak,,,,,sample,,,v2_0009_328_84_TZSHZHMRHM_1_11_9_C_Kitchen_114.150158_22.280246_167.6116_118.38845_blur_downsample,large,,train,
0,0.0,0.0,8.364673614501953,,blur_downsample,,,0.4379783163265306,,0.0,,99.0,,1.0,,reference_oracle,,,,,sample,,,v2_0009_328_84_TZSHZHMRHM_1_11_9_C_Kitchen_114.150158_22.280246_167.6116_118.38845_blur_downsample,large,,train,
0,0.0,0.022308260202407837,0.3507596552371979,,blur_downsample,,,0.4379783163265306,,0.5974891185760498,,22.465545441939852,,0.4682779447613578,,R1_NAFNet,,,,,sample,0.0353,,v2_0009_328_84_TZSHZHMRHM_1_11_9_C_Kitchen_114.150158_22.280246_167.6116_118.38845_blur_downsample,large,,train,
0,0.0,0.0,6.394556045532227,,blur_downsample,,,0.4379783163265306,,0.22362329065799713,,19.306460193993658,,0.47551557911174697,,R2_LaMa,,,,,sample,0.0537,,v2_0009_328_84_TZSHZHMRHM_1_11_9_C_Kitchen_114.150158_22.280246_167.6116_118.38845_blur_downsample,large,,train,
0,0.0,0.0,0.0,,smear_warp,,,0.3938536352040816,,0.181635320186615,,19.387776543189872,,0.8079802539761274,,Identity,,,,,sample,0,,v2_0010_1549_40_SKSSGPYXPE_1_39_36_H_Bed_1_114.15014_22.281556_207.632_27.006944_smear_warp,large,,train,
0,0.0,0.53992760181427,10.211042404174805,,smear_warp,,,0.3938536352040816,,0.20574450492858887,,18.369887572635438,,0.7988268327558717,,B1_unsharp_weak,,,,,sample,,,v2_0010_1549_40_SKSSGPYXPE_1_39_36_H_Bed_1_114.15014_22.281556_207.632_27.006944_smear_warp,large,,train,
0,0.0,0.0,16.900094985961914,,smear_warp,,,0.3938536352040816,,0.0,,99.0,,1.0,,reference_oracle,,,,,sample,,,v2_0010_1549_40_SKSSGPYXPE_1_39_36_H_Bed_1_114.15014_22.281556_207.632_27.006944_smear_warp,large,,train,
0,0.0,0.0659424439072609,1.3095638751983643,,smear_warp,,,0.3938536352040816,,0.18705090880393982,,19.18108469154137,,0.806797358127109,,R1_NAFNet,,,,,sample,0.0378,,v2_0010_1549_40_SKSSGPYXPE_1_39_36_H_Bed_1_114.15014_22.281556_207.632_27.006944_smear_warp,large,,train,
0,0.0,0.0,10.943744659423828,,smear_warp,,,0.3938536352040816,,0.0283768679946661,,25.896712068832418,,0.9132015478144907,,R2_LaMa,,,,,sample,0.0533,,v2_0010_1549_40_SKSSGPYXPE_1_39_36_H_Bed_1_114.15014_22.281556_207.632_27.006944_smear_warp,large,,train,
0,0.0,0.0,0.0,,repeat_missing,,,0.1916454081632653,,0.5074527263641357,,16.686266781259093,,0.3781822616734809,,Identity,,,,,sample,0,,v2_0011_323_73_TZHSTHMYHM_2_108_17_1_Kitchen_114.151702_22.278596_201.0533_116.042403_repeat_missing,medium,,train,
0,0.0,1.211111068725586,15.594565391540527,,repeat_missing,,,0.1916454081632653,,0.5061166882514954,,16.584910973049148,,0.36357254128073374,,B1_unsharp_weak,,,,,sample,,,v2_0011_323_73_TZHSTHMYHM_2_108_17_1_Kitchen_114.151702_22.278596_201.0533_116.042403_repeat_missing,medium,,train,
0,0.0,0.0,26.293516159057617,,repeat_missing,,,0.1916454081632653,,0.0,,99.0,,1.0,,reference_oracle,,,,,sample,,,v2_0011_323_73_TZHSTHMYHM_2_108_17_1_Kitchen_114.151702_22.278596_201.0533_116.042403_repeat_missing,medium,,train,
0,0.0,0.10350877046585083,1.705327033996582,,repeat_missing,,,0.1916454081632653,,0.5082437992095947,,16.680601108206055,,0.37732760442430824,,R1_NAFNet,,,,,sample,0.0476,,v2_0011_323_73_TZHSTHMYHM_2_108_17_1_Kitchen_114.151702_22.278596_201.0533_116.042403_repeat_missing,medium,,train,
0,0.0,0.0,19.815391540527344,,repeat_missing,,,0.1916454081632653,,0.10210426896810532,,21.82042968085801,,0.6586776887504265,,R2_LaMa,,,,,sample,0.0544,,v2_0011_323_73_TZHSTHMYHM_2_108_17_1_Kitchen_114.151702_22.278596_201.0533_116.042403_repeat_missing,medium,,train,
0,0.0,0.0,0.0,,blur_downsample,,,0.04494180484693878,,0.5325506329536438,,21.113569437227607,,0.5899420024054106,,Identity,,,,,sample,0,,v2_0012_543_77_TZHXTHIVHM_1_18_4_C_Bed_1_114.152905_22.279414_118.1211_8.589351_blur_downsample,small,,train,
0,0.0,0.9205816388130188,11.344986915588379,,blur_downsample,,,0.04494180484693878,,0.4849189221858978,,21.66177831317958,,0.6338726148286113,,B1_unsharp_weak,,,,,sample,,,v2_0012_543_77_TZHXTHIVHM_1_18_4_C_Bed_1_114.152905_22.279414_118.1211_8.589351_blur_downsample,small,,train,
0,0.0,0.0,8.703031539916992,,blur_downsample,,,0.04494180484693878,,0.0,,99.0,,1.0,,reference_oracle,,,,,sample,,,v2_0012_543_77_TZHXTHIVHM_1_18_4_C_Bed_1_114.152905_22.279414_118.1211_8.589351_blur_downsample,small,,train,
0,0.0,0.06375838816165924,1.0913299322128296,,blur_downsample,,,0.04494180484693878,,0.5229252576828003,,21.35129089883414,,0.6146137551655683,,R1_NAFNet,,,,,sample,0.0438,,v2_0012_543_77_TZHXTHIVHM_1_18_4_C_Bed_1_114.152905_22.279414_118.1211_8.589351_blur_downsample,small,,train,
0,0.0,0.0,5.697159767150879,,blur_downsample,,,0.04494180484693878,,0.1433887928724289,,18.651816352376898,,0.5408496249952479,,R2_LaMa,,,,,sample,0.1711,,v2_0012_543_77_TZHXTHIVHM_1_18_4_C_Bed_1_114.152905_22.279414_118.1211_8.589351_blur_downsample,small,,train,
0,0.0,0.0,0.0,,smear_warp,,,0.41972257653061223,,0.38477909564971924,,14.74212349054272,,0.3348747183810242,,Identity,,,,,sample,0,,v2_0013_364_70_TZDXIHXYHM_1_13_17_C_MBed_114.148477_22.281452_188.6929_27.440753_smear_warp,large,,train,
0,0.0,1.0,13.410326957702637,,smear_warp,,,0.41972257653061223,,0.37517276406288147,,14.078476328685515,,0.2920275958044237,,B1_unsharp_weak,,,,,sample,,,v2_0013_364_70_TZDXIHXYHM_1_13_17_C_MBed_114.148477_22.281452_188.6929_27.440753_smear_warp,large,,train,
0,0.0,0.0,21.114444732666016,,smear_warp,,,0.41972257653061223,,0.0,,99.0,,1.0,,reference_oracle,,,,,sample,,,v2_0013_364_70_TZDXIHXYHM_1_13_17_C_MBed_114.148477_22.281452_188.6929_27.440753_smear_warp,large,,train,
0,0.0,0.09060022979974747,1.7843873500823975,,smear_warp,,,0.41972257653061223,,0.3739207684993744,,14.649834689054458,,0.3314079547598838,,R1_NAFNet,,,,,sample,0.0438,,v2_0013_364_70_TZDXIHXYHM_1_13_17_C_MBed_114.148477_22.281452_188.6929_27.440753_smear_warp,large,,train,
0,0.0,0.0,14.736498832702637,,smear_warp,,,0.41972257653061223,,0.21988607943058014,,23.63283332665109,,0.5786484236091217,,R2_LaMa,,,,,sample,0.0672,,v2_0013_364_70_TZDXIHXYHM_1_13_17_C_MBed_114.148477_22.281452_188.6929_27.440753_smear_warp,large,,train,
0,0.0,0.0,0.0,,repeat_missing,,,0.38024154974489793,,0.6031015515327454,,17.815943298221857,,0.2835697992971266,,Identity,,,,,sample,0,,v2_0014_121_46_SSPPWBPXPS_1_3_28_A_Living_114.133194_22.284701_116.4567_106.038308_repeat_missing,large,,train,
0,0.0,1.6219890117645264,18.00489616394043,,repeat_missing,,,0.38024154974489793,,0.605078935623169,,17.734447993726768,,0.27809909672310545,,B1_unsharp_weak,,,,,sample,,,v2_0014_121_46_SSPPWBPXPS_1_3_28_A_Living_114.133194_22.284701_116.4567_106.038308_repeat_missing,large,,train,
0,0.0,0.0,22.150087356567383,,repeat_missing,,,0.38024154974489793,,0.0,,99.0,,1.0,,reference_oracle,,,,,sample,,,v2_0014_121_46_SSPPWBPXPS_1_3_28_A_Living_114.133194_22.284701_116.4567_106.038308_repeat_missing,large,,train,
0,0.0,10.831247329711914,96.37661743164062,,repeat_missing,,,0.38024154974489793,,0.664054274559021,,7.453950264782203,,0.01977418060806199,,R1_NAFNet,,,,,sample,0.0414,,v2_0014_121_46_SSPPWBPXPS_1_3_28_A_Living_114.133194_22.284701_116.4567_106.038308_repeat_missing,large,,train,
0,0.0,0.0,17.07080078125,,repeat_missing,,,0.38024154974489793,,0.202116459608078,,17.177572734158883,,0.31457921466880984,,R2_LaMa,,,,,sample,0.0546,,v2_0014_121_46_SSPPWBPXPS_1_3_28_A_Living_114.133194_22.284701_116.4567_106.038308_repeat_missing,large,,train,
0,0.0,0.0,0.0,,blur_downsample,,,0.10712292729591837,,0.700360894203186,,19.101097059451014,,0.28196067246230455,,Identity,,,,,sample,0,,v2_0015_666_87_TZSNTHIAHM_1_24_25_D_LivingDining_114.153352_22.279546_181.8143_27.165863_blur_downsample,medium,,train,
0,0.0,1.7702237367630005,20.622066497802734,,blur_downsample,,,0.10712292729591837,,0.6858962774276733,,19.12720500921928,,0.28962023127895986,,B1_unsharp_weak,,,,,sample,,,v2_0015_666_87_TZSNTHIAHM_1_24_25_D_LivingDining_114.153352_22.279546_181.8143_27.165863_blur_downsample,medium,,train,
0,0.0,0.0,16.093910217285156,,blur_downsample,,,0.10712292729591837,,0.0,,99.0,,1.0,,reference_oracle,,,,,sample,,,v2_0015_666_87_TZSNTHIAHM_1_24_25_D_LivingDining_114.153352_22.279546_181.8143_27.165863_blur_downsample,medium,,train,
0,0.0,13.088640213012695,84.86528015136719,,blur_downsample,,,0.10712292729591837,,0.5243703722953796,,6.2577478056112446,,0.0221384801054023,,R1_NAFNet,,,,,sample,0.0353,,v2_0015_666_87_TZSNTHIAHM_1_24_25_D_LivingDining_114.153352_22.279546_181.8143_27.165863_blur_downsample,medium,,train,
0,0.0,0.0,12.342021942138672,,blur_downsample,,,0.10712292729591837,,0.1334589421749115,,17.73781242624207,,0.38905672807433267,,R2_LaMa,,,,,sample,0.1550,,v2_0015_666_87_TZSNTHIAHM_1_24_25_D_LivingDining_114.153352_22.279546_181.8143_27.165863_blur_downsample,medium,,train,
0,0.0,0.0,0.0,,smear_warp,,,0.04609773596938776,,0.18678197264671326,,13.166749943629064,,0.07602630382716849,,Identity,,,,,sample,0,,v2_0016_134_15_SKEYPPEAPE_1_5_32_A_MBed_114.148373_22.280541_240.3548_26.831315_smear_warp,small,,train,
0,0.0,1.3313783407211304,24.021501541137695,,smear_warp,,,0.04609773596938776,,0.17913684248924255,,12.023505569103719,,0.04035194189467254,,B1_unsharp_weak,,,,,sample,,,v2_0016_134_15_SKEYPPEAPE_1_5_32_A_MBed_114.148373_22.280541_240.3548_26.831315_smear_warp,small,,train,
0,0.0,0.0,33.97972106933594,,smear_warp,,,0.04609773596938776,,0.0,,99.0,,1.0,,reference_oracle,,,,,sample,,,v2_0016_134_15_SKEYPPEAPE_1_5_32_A_MBed_114.148373_22.280541_240.3548_26.831315_smear_warp,small,,train,
