allowed_outside_max_abs,allowed_outside_mean_abs,boundary_color_lab_l1,boundary_edge_l1,category,degradation,final_route,manual_sam_iou,mask_ratio,mask_source,masked_lpips,masked_lpips_median,masked_psnr,masked_psnr_median,masked_ssim,masked_ssim_median,method,n,reference_coverage,reference_inlier_ratio,reference_reliable,row_type,runtime_sec,sam_mask_ratio,sample_id,severity,showcase_index,split,win_rate_vs_identity
0,0.0,0.0,0.0,other,,,0.97111910,0.6107555555555556,sam,nan,,nan,,nan,,Identity_abstain,,0.763278,0.766423,True,sample,,0.61075556,showcase_11_291_41_SKSWBPWJPS_1_11_12_D_LivingDining_114.142098_22.284331_102.0552_26.061722,medium,11,,
0,0.0,0.03461841121315956,0.7426360249519348,other,,,0.97111910,0.6107555555555556,sam,nan,,nan,,nan,,R1_NAFNet,,0.763278,0.766423,True,sample,,0.61075556,showcase_11_291_41_SKSWBPWJPS_1_11_12_D_LivingDining_114.142098_22.284331_102.0552_26.061722,medium,11,,
0,0.0,0.6958431601524353,10.559478759765625,other,,,0.97111910,0.6107555555555556,sam,nan,,nan,,nan,,R2_LaMa,,0.763278,0.766423,True,sample,,0.61075556,showcase_11_291_41_SKSWBPWJPS_1_11_12_D_LivingDining_114.142098_22.284331_102.0552_26.061722,medium,11,,
0,0.0,3.8735246658325195,41.99745559692383,other,,,0.97111910,0.6107555555555556,sam,nan,,nan,,nan,,reference,,0.763278,0.766423,True,sample,,0.61075556,showcase_11_291_41_SKSWBPWJPS_1_11_12_D_LivingDining_114.142098_22.284331_102.0552_26.061722,medium,11,,
0,0.0,0.03461841121315956,0.7426360249519348,other,,R1_NAFNet,0.97111910,0.6107555555555556,sam,nan,,nan,,nan,,final,,0.763278,0.766423,True,sample,,0.61075556,showcase_11_291_41_SKSWBPWJPS_1_11_12_D_LivingDining_114.142098_22.284331_102.0552_26.061722,medium,11,,
0,0.0,0.0,0.0,Living,,,0.96934059,0.4755432098765432,manual,nan,,nan,,nan,,Identity_abstain,,0.991679,0.919487,True,sample,,0.46241481,showcase_12_126_27_SKPPWEPXPE_2_32_17_B_Living_114.146829_22.283221_127.9217_4.44512,medium,12,,
0,0.0,0.163938969373703,2.331221580505371,Living,,,0.96934059,0.4755432098765432,manual,nan,,nan,,nan,,R1_NAFNet,,0.991679,0.919487,True,sample,,0.46241481,showcase_12_126_27_SKPPWEPXPE_2_32_17_B_Living_114.146829_22.283221_127.9217_4.44512,medium,12,,
0,0.0,1.8901525735855103,30.5966796875,Living,,,0.96934059,0.4755432098765432,manual,nan,,nan,,nan,,R2_LaMa,,0.991679,0.919487,True,sample,,0.46241481,showcase_12_126_27_SKPPWEPXPE_2_32_17_B_Living_114.146829_22.283221_127.9217_4.44512,medium,12,,
0,0.0,3.273416519165039,48.59695053100586,Living,,,0.96934059,0.4755432098765432,manual,nan,,nan,,nan,,reference,,0.991679,0.919487,True,sample,,0.46241481,showcase_12_126_27_SKPPWEPXPE_2_32_17_B_Living_114.146829_22.283221_127.9217_4.44512,medium,12,,
0,0.0,0.163938969373703,2.331221580505371,Living,,R1_NAFNet,0.96934059,0.4755432098765432,manual,nan,,nan,,nan,,final,,0.991679,0.919487,True,sample,,0.46241481,showcase_12_126_27_SKPPWEPXPE_2_32_17_B_Living_114.146829_22.283221_127.9217_4.44512,medium,12,,
0,0.0,0.0,0.0,Living,,,0.96934059,0.46241481481481483,sam,nan,,nan,,nan,,Identity_abstain,,0.991679,0.919487,True,sample,,0.46241481,showcase_12_126_27_SKPPWEPXPE_2_32_17_B_Living_114.146829_22.283221_127.9217_4.44512,medium,12,,
