sample_id,source_group,split,category,severity,identity_candidate,mask_ratio,input_pseudo_psnr,input_pseudo_ssim_global,e1_pseudo_psnr,e1_pseudo_ssim_global,e1_mask_outside_max_abs,e1_mask_outside_mean_abs
image_pitches_large/100_280_17_SKPDPPERPE_1_11_10_C_MBed_0,280_17_SKPDPPERPE_1_11_10_C_MBed,train,image_pitches_large,severe,False,0.06541481481481481,29.86066951153167,0.9113428198159781,32.41707405328646,0.9552152000279333,0,0.0
image_pitches_large/100_29_44_SSPPWBPEPK_1_2_6_A_MBed_0,29_44_SSPPWBPEPK_1_2_6_A_MBed,train,image_pitches_large,severe,False,0.266520987654321,22.600453564421855,0.9739768120558073,32.78635911442051,0.9977121751196503,0,0.0
image_pitches_large/100_304_17_SKPDPPERPE_1_11_34_C_MBed_0,304_17_SKPDPPERPE_1_11_34_C_MBed,train,image_pitches_large,severe,False,0.03426666666666667,31.852207674513732,0.9968728451387071,34.40408287931314,0.9984023555150923,0,0.0
image_pitches_large/100_307_41_SKSWBPWJPS_1_11_28_D_LivingDining_0,307_41_SKSWBPWJPS_1_11_28_D_LivingDining,val,image_pitches_large,medium,False,0.028440740740740742,33.26635293551734,0.9964660789943,37.00591604804619,0.9986845095265916,0,0.0
image_pitches_large/100_308_15_SKEYPPEAPE_1_12_10_B_MBed_0,308_15_SKEYPPEAPE_1_12_10_B_MBed,test,image_pitches_large,severe,False,0.23640123456790124,24.941385566751222,0.9821265220118487,32.6426544210722,0.9974659743107078,0,0.0
image_pitches_large/100_30_89_TZTMTHMJMM_1_2_13_A_Bed_0,30_89_TZTMTHMJMM_1_2_13_A_Bed,train,image_pitches_large,severe,False,0.2661654320987654,25.360221679759697,0.9877454449993437,33.673674226773045,0.9985920837723065,0,0.0
image_pitches_large/100_31_4_OSRRQRUXOU_1_3_10_A_Bed_0,31_4_OSRRQRUXOU_1_3_10_A_Bed,train,image_pitches_large,severe,False,0.1564358024691358,27.558976793960447,0.9926037117492166,32.58066659789365,0.9978433664671833,0,0.0
image_pitches_large/100_325_38_SKPPWYPEPE_1_105_13_B_MBed_0,325_38_SKPPWYPEPE_1_105_13_B_MBed,train,image_pitches_large,severe,False,0.09575925925925927,27.80694541292729,0.9888404190952863,36.20832830493145,0.9985348410955083,0,0.0
image_pitches_large/101_325_38_SKPPWYPEPE_1_105_13_B_MBed_1,325_38_SKPPWYPEPE_1_105_13_B_MBed,train,image_pitches_large,light,False,0.018998765432098764,32.4793884424883,0.9787175862278303,41.541266502208025,0.9975739011839784,0,0.0
image_pitches_large/200_325_38_SKPPWYPEPE_1_105_13_B_MBed_0,325_38_SKPPWYPEPE_1_105_13_B_MBed,train,image_pitches_large,severe,False,0.10413333333333333,27.10608293630459,0.98685855816266,35.61774619704019,0.9983660374024348,0,0.0
image_pitches_large/201_325_38_SKPPWYPEPE_1_105_13_B_MBed_1,325_38_SKPPWYPEPE_1_105_13_B_MBed,train,image_pitches_large,light,False,0.02124074074074074,32.2584058281186,0.9761192137054356,41.20527007227612,0.9971176987434368,0,0.0
image_pitches_large/100_334_4_OSRRQRUXOU_1_110_1_D_Bed_0,334_4_OSRRQRUXOU_1_110_1_D_Bed,train,image_pitches_large,severe,False,0.3391740740740741,23.757857875957157,0.9500759237814446,33.20414504700517,0.9951845478998734,0,0.0
image_pitches_large/200_334_4_OSRRQRUXOU_1_110_1_D_Bed_0,334_4_OSRRQRUXOU_1_110_1_D_Bed,train,image_pitches_large,severe,False,0.30492098765432096,24.00870858707076,0.9526906904441926,33.30213131629657,0.9954151806138543,0,0.0
image_pitches_large/100_363_2_OSJDFRJRRU_1_14_2_D_Bed_0,363_2_OSJDFRJRRU_1_14_2_D_Bed,train,image_pitches_large,severe,False,0.15339753086419752,26.5129187420967,0.9733644339365622,31.625337677001927,0.99297609917737,0,0.0
image_pitches_large/100_379_11_SKBKBPEAPE_1_11_20_C_Living_0,379_11_SKBKBPEAPE_1_11_20_C_Living,val,image_pitches_large,severe,False,0.11692098765432099,27.70691755011018,0.9897694869452136,35.05026967945619,0.9984948460733463,0,0.0
image_pitches_large/101_379_11_SKBKBPEAPE_1_11_20_C_Living_1,379_11_SKBKBPEAPE_1_11_20_C_Living,val,image_pitches_large,medium,False,0.022969135802469134,28.91430751047942,0.9436819796249415,40.00315973650758,0.9963103761408449,0,0.0
image_pitches_large/100_396_11_SKBKBPEAPE_1_12_1_C_Bed_0,396_11_SKBKBPEAPE_1_12_1_C_Bed,train,image_pitches_large,severe,False,0.14976172839506172,25.996977550364008,0.9883703985948004,35.94392159416867,0.9990334661116281,0,0.0
image_pitches_large/100_562_17_SKPDPPERPE_2_29_38_B_Living_0,562_17_SKPDPPERPE_2_29_38_B_Living,val,image_pitches_large,severe,False,0.15675432098765432,24.222985594250144,0.970482471972603,32.551409060911865,0.9964528431430711,0,0.0
image_pitches_large/101_562_17_SKPDPPERPE_2_29_38_B_Living_1,562_17_SKPDPPERPE_2_29_38_B_Living,val,image_pitches_large,light,False,0.03077283950617284,31.311365256837238,0.9722462208276113,41.5575022983101,0.9978594885431912,0,0.0
image_pitches_large/100_56_15_SKEYPPEAPE_1_3_10_A_MBath_0,56_15_SKEYPPEAPE_1_3_10_A_MBath,train,image_pitches_large,medium,False,0.07431851851851852,28.564602668871238,0.9884599387399204,38.24576867925588,0.9988464580877319,0,0.0
image_pitches_large/101_56_15_SKEYPPEAPE_1_3_10_A_MBath_1,56_15_SKEYPPEAPE_1_3_10_A_MBath,train,image_pitches_large,severe,False,0.07168271604938271,30.20416950382454,0.9956694044248698,34.60893682613742,0.998511625237504,0,0.0
image_pitches_large/103_56_15_SKEYPPEAPE_1_3_10_A_MBath_3,56_15_SKEYPPEAPE_1_3_10_A_MBath,train,image_pitches_large,light,False,0.004324691358024692,40.1049159289856,0.9860239683265044,48.32270591687941,0.9980260244071598,0,0.0
image_pitches_large/100_589_87_TZSNTHIAHM_1_22_6_D_MBed_0,589_87_TZSNTHIAHM_1_22_6_D_MBed,train,image_pitches_large,light,False,0.02620246913580247,37.03629339522883,0.9974390109886566,43.28954890454747,0.9994062740060085,0,0.0
image_pitches_large/101_589_87_TZSNTHIAHM_1_22_6_D_MBed_1,589_87_TZSNTHIAHM_1_22_6_D_MBed,train,image_pitches_large,severe,False,0.17181358024691357,25.48988239075193,0.9891072760969472,34.79455859270328,0.9988958776429694,0,0.0
image_pitches_large/100_590_2_OSJDFRJRRU_1_20_31_F_Bed_0,590_2_OSJDFRJRRU_1_20_31_F_Bed,val,image_pitches_large,severe,False,0.23220493827160493,24.71595119263761,0.9858035592360866,34.65862792465592,0.9988206866822411,0,0.0
image_pitches_large/103_590_2_OSJDFRJRRU_1_20_31_F_Bed_3,590_2_OSJDFRJRRU_1_20_31_F_Bed,val,image_pitches_large,severe,False,0.09057530864197531,26.462204264867598,0.9809960446374153,35.472570402034485,0.9978185118316084,0,0.0
image_pitches_large/100_594_30_SKPPWKPEPE_2_38_36_B_Living_0,594_30_SKPPWKPEPE_2_38_36_B_Living,test,image_pitches_large,severe,False,0.0664358024691358,26.532880980644123,0.9812283155220014,34.21359260982757,0.9969631600480287,0,0.0
image_pitches_large/100_594_86_TZSMTHISHM_1_22_15_D_Bath_0,594_86_TZSMTHISHM_1_22_15_D_Bath,train,image_pitches_large,severe,False,0.15413086419753086,26.674777701155765,0.9895765415427094,37.735493880586844,0.9992544645216265,0,0.0
image_pitches_large/102_594_86_TZSMTHISHM_1_22_15_D_Bath_2,594_86_TZSMTHISHM_1_22_15_D_Bath,train,image_pitches_large,medium,False,0.09969506172839507,30.61153382415766,0.9960716236330817,38.2612417407931,0.9993901031575395,0,0.0
image_pitches_large/103_594_86_TZSMTHISHM_1_22_15_D_Bath_3,594_86_TZSMTHISHM_1_22_15_D_Bath,train,image_pitches_large,light,False,0.023392592592592593,35.00643869254622,0.997452698378019,39.40463024838941,0.9991960156785652,0,0.0
image_pitches_large/100_594_87_TZSNTHIAHM_1_22_11_D_MBed_0,594_87_TZSNTHIAHM_1_22_11_D_MBed,train,image_pitches_large,light,False,0.024628395061728394,37.136732697053056,0.9975269042887891,43.47892360283438,0.9994563770940652,0,0.0
image_pitches_large/101_594_87_TZSNTHIAHM_1_22_11_D_MBed_1,594_87_TZSNTHIAHM_1_22_11_D_MBed,train,image_pitches_large,severe,False,0.14314320987654322,25.525158106829036,0.9876922612194905,34.66073988363146,0.9986858353289483,0,0.0
image_pitches_large/106_594_87_TZSNTHIAHM_1_22_11_D_MBed_6,594_87_TZSNTHIAHM_1_22_11_D_MBed,train,image_pitches_large,light,False,0.014703703703703703,30.586077961118306,0.9664086283748397,40.03468071602058,0.9964558420643408,0,0.0
image_pitches_large/100_608_82_TZNITHIOHM_1_117_27_D_Bed_0,608_82_TZNITHIOHM_1_117_27_D_Bed,train,image_pitches_large,severe,False,0.20601358024691357,25.029944822473453,0.9735351768675996,32.85427345440556,0.996176407815443,0,0.0
image_pitches_large/100_609_11_SKBKBPEAPE_1_17_34_D_Bed_0,609_11_SKBKBPEAPE_1_17_34_D_Bed,train,image_pitches_large,medium,False,0.0574,29.383140463824734,0.9843739647545808,37.88586788673988,0.9979643173314807,0,0.0
image_pitches_large/101_609_11_SKBKBPEAPE_1_17_34_D_Bed_1,609_11_SKBKBPEAPE_1_17_34_D_Bed,train,image_pitches_large,light,False,0.024411111111111113,31.975335683540784,0.9833588026835524,40.539150035494075,0.9980087836894092,0,0.0
image_pitches_large/100_631_86_TZSMTHISHM_1_23_23_D_Utility_0,631_86_TZSMTHISHM_1_23_23_D_Utility,train,image_pitches_large,severe,False,0.17070246913580248,26.553764006143616,0.9883659890918021,35.156401996178985,0.9986888935593654,0,0.0
image_pitches_large/101_631_86_TZSMTHISHM_1_23_23_D_Utility_1,631_86_TZSMTHISHM_1_23_23_D_Utility,train,image_pitches_large,severe,False,0.12948888888888888,26.303907176747355,0.9853573506500611,37.22807960407768,0.9989171812316803,0,0.0
image_pitches_large/100_632_3_OSRJURUXRU_1_31_15_D_MBed_0,632_3_OSRJURUXRU_1_31_15_D_MBed,train,image_pitches_large,severe,False,0.2745925925925926,24.77697152103406,0.9851609092916974,33.097155966807435,0.9981033955700526,0,0.0
image_pitches_large/200_632_3_OSRJURUXRU_1_31_15_D_MBed_0,632_3_OSRJURUXRU_1_31_15_D_MBed,train,image_pitches_large,severe,False,0.2694469135802469,24.554951605647677,0.9844993692170175,33.32595941394686,0.9982366713724325,0,0.0
image_pitches_large/102_632_84_TZSHZHMRHM_1_20_25_B_Living_2,632_84_TZSHZHMRHM_1_20_25_B_Living,test,image_pitches_large,medium,False,0.07295432098765432,27.241017812346946,0.9831972524380979,36.119481916981194,0.9984009115912573,0,0.0
image_pitches_large/103_632_84_TZSHZHMRHM_1_20_25_B_Living_3,632_84_TZSHZHMRHM_1_20_25_B_Living,test,image_pitches_large,light,False,0.025207407407407408,31.015761405319676,0.9721861075163155,40.84082460325044,0.9975849774675901,0,0.0
image_pitches_large/100_637_3_OSRJURUXRU_1_31_20_D_MBed_0,637_3_OSRJURUXRU_1_31_20_D_MBed,train,image_pitches_large,severe,False,0.11040740740740741,28.742103730554135,0.9938434762741832,35.153172124073976,0.9988161044042725,0,0.0
image_pitches_large/101_637_3_OSRJURUXRU_1_31_20_D_MBed_1,637_3_OSRJURUXRU_1_31_20_D_MBed,train,image_pitches_large,medium,False,0.02913827160493827,29.99066412789512,0.9740119365770835,39.64936411915899,0.997669784696205,0,0.0
image_pitches_large/102_637_3_OSRJURUXRU_1_31_20_D_MBed_2,637_3_OSRJURUXRU_1_31_20_D_MBed,train,image_pitches_large,light,False,0.003745679012345679,39.83801255188989,0.9898829922351763,48.0846957486859,0.9987934341214156,0,0.0
image_pitches_large/100_650_86_TZSMTHISHM_1_24_13_D_LivingDining_0,650_86_TZSMTHISHM_1_24_13_D_LivingDining,test,image_pitches_large,severe,False,0.15194567901234568,27.11440089174712,0.9902293950576526,37.51848346683057,0.9992176709427056,0,0.0
image_pitches_large/101_650_86_TZSMTHISHM_1_24_13_D_LivingDining_1,650_86_TZSMTHISHM_1_24_13_D_LivingDining,test,image_pitches_large,severe,False,0.07761604938271605,30.149633905998602,0.9965531842695508,34.709423118614005,0.9989176884586907,0,0.0
image_pitches_large/200_650_86_TZSMTHISHM_1_24_13_D_LivingDining_0,650_86_TZSMTHISHM_1_24_13_D_LivingDining,test,image_pitches_large,severe,False,0.14716296296296297,26.63331755482297,0.9891781085300648,37.34685966797315,0.9991800034276952,0,0.0
image_pitches_large/201_650_86_TZSMTHISHM_1_24_13_D_LivingDining_1,650_86_TZSMTHISHM_1_24_13_D_LivingDining,test,image_pitches_large,severe,False,0.07120864197530864,29.904267102285615,0.9963420633918759,34.60439215372816,0.9988696855028523,0,0.0
image_pitches_large/100_651_3_OSRJURUXRU_1_32_8_D_Bed_0,651_3_OSRJURUXRU_1_32_8_D_Bed,train,image_pitches_large,severe,False,0.18190493827160495,27.40665587478835,0.9937803745520818,36.02865218073336,0.9992276125230539,0,0.0
image_pitches_large/101_651_3_OSRJURUXRU_1_32_8_D_Bed_1,651_3_OSRJURUXRU_1_32_8_D_Bed,train,image_pitches_large,medium,False,0.04498888888888889,32.57666161947492,0.9978214346845268,35.83937713750059,0.9990612746749078,0,0.0
image_pitches_large/100_666_87_TZSNTHIAHM_1_24_25_D_LivingDining_0,666_87_TZSNTHIAHM_1_24_25_D_LivingDining,train,image_pitches_large,severe,False,0.11867407407407407,28.046259383648714,0.9917249323957782,35.19668453574755,0.9986165994449433,0,0.0
image_pitches_large/101_666_87_TZSNTHIAHM_1_24_25_D_LivingDining_1,666_87_TZSNTHIAHM_1_24_25_D_LivingDining,train,image_pitches_large,light,False,0.014641975308641975,34.07210297119503,0.9796120340119425,45.038346006189,0.9986161033372364,0,0.0
image_pitches_large/200_666_87_TZSNTHIAHM_1_24_25_D_LivingDining_0,666_87_TZSNTHIAHM_1_24_25_D_LivingDining,train,image_pitches_large,severe,False,0.11867407407407407,28.046259383648714,0.9917249323957782,35.19668453574755,0.9986165994449433,0,0.0
image_pitches_large/201_666_87_TZSNTHIAHM_1_24_25_D_LivingDining_1,666_87_TZSNTHIAHM_1_24_25_D_LivingDining,train,image_pitches_large,light,False,0.014641975308641975,34.07210297119503,0.9796120340119425,45.038346006189,0.9986161033372364,0,0.0
image_pitches_large/100_667_3_OSRJURUXRU_1_32_24_D_Bed_0,667_3_OSRJURUXRU_1_32_24_D_Bed,val,image_pitches_large,severe,False,0.13374444444444444,28.016834426665902,0.9901251517345377,36.20954371752528,0.9987913421433333,0,0.0
image_pitches_large/100_682_41_SKSWBPWJPS_1_26_11_C_Bed_0,682_41_SKSWBPWJPS_1_26_11_C_Bed,train,image_pitches_large,severe,False,0.18204197530864197,24.185032964920204,0.978726238110886,33.922221253235314,0.9980202335586854,0,0.0
image_pitches_large/100_700_41_SKSWBPWJPS_1_28_1_C_LivingDining_0,700_41_SKSWBPWJPS_1_28_1_C_LivingDining,test,image_pitches_large,severe,False,0.14235185185185184,27.590455733158393,0.9927270954127574,34.2352897687429,0.9985776919074918,0,0.0
image_pitches_large/100_838_27_SKPPWEPXPE_5_95_23_B_Living_0,838_27_SKPPWEPXPE_5_95_23_B_Living,train,image_pitches_large,severe,False,0.07418641975308642,29.515136557758286,0.9960804866285627,34.96158079660251,0.9989557079322012,0,0.0
image_pitches_large/100_847_81_TZMNIHIXHM_1_22_43_C_MBed_0,847_81_TZMNIHIXHM_1_22_43_C_MBed,train,image_pitches_large,severe,False,0.09240123456790124,28.509398584922323,0.9479242689814004,34.138473013823905,0.9881659832913756,0,0.0
image_pitches_large/100_883_71_TZDZTHIRHM_1_26_34_C_LivingDining_0,883_71_TZDZTHIRHM_1_26_34_C_LivingDining,train,image_pitches_large,medium,False,0.08307901234567901,29.590052992467783,0.9948807936796188,35.50507135964747,0.9988630404898283,0,0.0
image_pitches_large/100_884_27_SKPPWEPXPE_5_96_43_C_Living_0,884_27_SKPPWEPXPE_5_96_43_C_Living,test,image_pitches_large,severe,False,0.10812098765432099,28.882924102941665,0.9934671245815087,36.23325283679008,0.9989728175988015,0,0.0
image_pitches_large/100_908_80_TZLZZHIOHT_1_223_7_H_Bed_0,908_80_TZLZZHIOHT_1_223_7_H_Bed,test,image_pitches_large,medium,False,0.08987654320987655,27.61270750248912,0.9888721189290554,36.56093075821192,0.9986777587028678,0,0.0
image_pitches_large/100_90_78_TZIDZHMXHM_2_27_8_A_Utility_0,90_78_TZIDZHMXHM_2_27_8_A_Utility,val,image_pitches_large,severe,False,0.12012345679012346,27.61847676169941,0.8320830392003428,31.376963674217663,0.9463404609930213,0,0.0
